states	PB1	PB2	PA	HA	NP	NA	NS
35500000	4	4	3	5	6	2	9
35520000	4	3	2	5	6	2	12
35540000	5	5	3	5	4	3	9
35560000	5	3	3	5	4	2	8
35580000	5	4	5	4	3	2	8
35600000	5	4	4	4	3	2	8
35620000	4	4	6	4	3	2	9
35640000	5	3	5	5	3	2	9
35660000	4	4	4	5	3	2	9
35680000	4	4	5	5	3	2	9
35700000	4	4	5	6	3	2	10
35720000	5	4	4	5	3	2	10
35740000	4	4	4	5	3	3	11
35760000	4	4	4	5	3	3	10
35780000	4	4	4	5	2	4	9
35800000	4	4	3	5	3	2	9
35820000	4	4	3	5	3	3	9
35840000	5	4	2	5	3	3	10
35860000	4	4	2	6	4	4	8
35880000	4	4	2	4	3	2	9
35900000	4	4	2	5	3	2	9
35920000	4	5	2	5	4	2	10
35940000	4	4	5	5	4	2	11
35960000	4	4	3	5	5	3	10
35980000	4	4	3	5	4	3	9
36000000	4	3	4	5	3	2	8
36020000	4	4	3	4	4	2	8
36040000	5	4	2	5	3	2	9
36060000	4	4	4	5	3	2	10
36080000	4	3	2	5	3	2	9
36100000	5	6	2	4	3	3	9
36120000	4	4	2	5	3	3	9
36140000	4	5	2	5	3	3	12
36160000	4	4	2	4	3	2	9
36180000	5	4	2	5	3	3	11
36200000	4	4	3	5	3	3	8
36220000	4	6	3	5	4	2	9
36240000	5	3	5	5	3	3	10
36260000	4	5	4	5	3	3	10
36280000	5	4	4	5	3	2	9
36300000	4	5	4	7	7	3	10
36320000	4	4	3	5	3	3	10
36340000	4	4	3	5	3	2	9
36360000	5	4	3	5	3	3	9
36380000	4	3	3	5	2	2	9
36400000	5	4	3	5	3	3	10
36420000	4	4	3	5	3	3	9
36440000	5	4	4	5	5	3	8
36460000	5	3	3	5	4	2	9
36480000	4	5	4	5	5	3	8
36500000	4	4	6	5	4	2	9
36520000	5	4	3	5	3	3	9
36540000	4	4	3	5	4	3	9
36560000	4	3	6	5	3	2	10
36580000	4	4	4	5	3	2	9
36600000	4	4	3	5	3	3	9
36620000	4	3	3	5	3	2	10
36640000	4	4	3	5	4	2	10
36660000	4	3	3	5	3	2	9
36680000	4	4	3	5	3	2	9
36700000	5	3	4	6	4	2	10
36720000	5	4	4	5	3	2	9
36740000	4	4	4	5	3	2	9
36760000	4	4	4	5	3	2	9
36780000	4	4	2	5	3	3	9
36800000	4	4	3	6	5	4	9
36820000	4	4	2	4	6	3	11
36840000	4	5	3	4	4	2	9
36860000	4	5	2	4	4	3	8
36880000	4	3	2	5	3	2	9
36900000	4	4	2	4	3	2	12
36920000	4	4	2	5	3	4	8
36940000	4	4	3	5	3	4	10
36960000	5	4	3	5	3	3	10
36980000	4	4	2	4	4	3	9
37000000	4	4	2	4	4	2	10
37020000	4	5	8	5	5	3	9
37040000	4	4	5	5	5	4	9
37060000	5	4	6	5	4	2	9
37080000	4	4	3	5	3	3	12
37100000	4	4	3	5	3	3	9
37120000	4	4	3	5	3	3	9
37140000	5	4	3	5	3	2	9
37160000	4	4	3	5	4	3	8
37180000	6	4	6	6	3	2	8
37200000	4	4	3	5	3	6	10
37220000	4	4	3	5	3	3	8
37240000	6	4	3	5	4	3	9
37260000	5	4	4	5	3	2	9
37280000	4	4	3	6	4	3	10
37300000	4	4	5	5	3	4	10
37320000	4	4	2	5	3	2	10
37340000	4	3	3	6	3	3	9
37360000	4	4	3	5	4	2	10
37380000	4	4	2	5	4	2	9
37400000	4	4	4	7	4	2	9
37420000	4	4	2	5	3	4	8
37440000	4	4	4	5	5	3	10
37460000	5	4	5	5	4	3	9
37480000	5	4	3	5	3	3	9
37500000	5	5	3	5	3	3	10
37520000	4	4	3	6	4	3	10
37540000	4	4	3	5	5	2	10
37560000	4	4	3	5	4	2	10
37580000	4	4	5	5	3	3	9
37600000	4	4	3	5	5	3	9
37620000	4	4	2	4	5	3	9
37640000	5	4	3	5	4	3	9
37660000	5	4	2	5	4	2	9
37680000	5	3	2	5	5	3	9
37700000	4	4	2	4	4	2	11
37720000	4	5	5	4	4	2	10
37740000	5	4	6	5	4	2	10
37760000	5	4	2	5	4	2	10
37780000	5	4	2	4	6	2	11
37800000	5	4	3	4	5	4	9
37820000	5	6	6	4	6	2	10
37840000	4	5	2	5	4	3	10
37860000	4	4	2	5	4	3	9
37880000	5	3	3	5	6	2	9
37900000	4	5	2	4	5	2	10
37920000	5	4	3	5	4	2	10
37940000	4	4	2	5	5	2	11
37960000	4	4	2	5	4	4	9
37980000	4	4	3	5	4	3	9
38000000	4	5	3	5	5	2	9
38020000	5	4	2	5	5	2	8
38040000	4	4	2	4	3	2	8
38060000	5	4	2	5	3	4	9
38080000	4	4	3	4	4	3	8
38100000	4	4	2	4	5	2	11
38120000	4	3	2	4	6	2	9
38140000	4	4	4	4	3	3	9
38160000	4	5	2	4	3	2	9
38180000	4	3	4	4	3	2	9
38200000	4	3	2	7	4	2	9
38220000	4	5	2	4	4	2	10
38240000	5	4	2	4	4	2	9
38260000	4	4	6	7	5	2	10
38280000	4	5	3	5	3	2	11
38300000	4	4	4	5	3	2	9
38320000	4	4	3	5	3	2	9
38340000	5	4	4	5	3	2	9
38360000	4	4	4	5	3	2	9
38380000	4	4	4	5	3	2	9
38400000	5	4	3	5	4	2	9
38420000	4	4	4	6	4	2	10
38440000	5	4	3	7	3	3	10
38460000	4	4	4	5	3	3	9
38480000	4	4	3	5	3	4	9
38500000	4	4	3	5	3	3	9
38520000	4	4	3	5	3	2	9
38540000	4	4	3	5	3	3	9
38560000	4	4	3	5	3	4	9
38580000	4	4	6	5	3	2	9
38600000	4	6	3	5	3	2	9
38620000	4	4	3	5	7	3	9
38640000	4	5	3	5	3	4	9
38660000	4	4	3	5	3	3	9
38680000	4	4	5	5	3	3	9
38700000	4	4	5	5	3	3	8
38720000	4	4	5	5	3	3	8
38740000	4	4	4	5	3	3	9
38760000	5	3	4	5	3	2	10
38780000	4	5	4	6	3	2	8
38800000	4	4	4	6	3	2	9
38820000	4	4	2	5	3	2	8
38840000	4	4	2	4	3	4	8
38860000	4	4	2	4	4	2	8
38880000	4	4	2	5	5	3	9
38900000	4	3	3	5	4	2	9
38920000	4	4	2	4	4	2	10
38940000	4	4	6	5	3	3	8
38960000	4	5	3	5	3	4	8
38980000	5	4	3	5	3	3	9
39000000	5	5	4	5	3	3	9
39020000	5	4	3	5	3	3	8
39040000	4	4	5	5	3	4	9
39060000	4	4	5	5	3	3	9
39080000	4	4	5	5	3	3	9
39100000	4	4	3	5	4	3	9
39120000	5	4	3	5	3	3	9
39140000	5	4	4	5	3	3	9
39160000	5	3	3	5	3	3	9
39180000	4	5	4	5	3	3	9
39200000	4	4	3	5	3	3	9
39220000	5	4	3	5	3	3	8
39240000	5	4	4	6	4	4	9
39260000	4	3	3	5	4	3	8
39280000	5	4	4	5	3	2	9
39300000	4	5	3	5	4	2	9
39320000	4	4	3	6	3	2	10
39340000	4	5	5	5	3	3	9
39360000	4	4	3	5	3	2	9
39380000	4	4	3	5	3	2	9
39400000	5	4	3	5	3	2	9
39420000	5	3	3	5	3	2	8
39440000	4	4	3	5	3	2	11
39460000	4	4	4	5	3	3	12
39480000	5	4	5	5	5	5	9
39500000	4	4	4	5	3	3	9
39520000	4	4	3	5	3	2	9
39540000	4	4	6	6	3	2	9
39560000	5	4	3	5	3	3	10
39580000	4	5	3	5	3	3	9
39600000	4	5	6	5	3	2	10
39620000	4	3	6	5	4	2	10
39640000	4	4	4	5	3	3	10
39660000	4	5	3	5	3	2	9
39680000	4	4	3	5	3	3	10
39700000	5	4	3	5	3	3	10
39720000	4	4	6	5	3	3	10
39740000	5	4	4	5	3	3	11
39760000	5	4	3	6	3	3	11
39780000	4	4	5	5	3	2	9
39800000	5	4	4	5	3	2	10
39820000	4	4	3	5	3	3	10
39840000	4	4	4	5	3	3	10
39860000	5	4	4	5	3	2	10
39880000	4	4	3	5	3	2	9
39900000	5	4	5	5	3	2	9
39920000	4	4	5	5	3	4	9
39940000	5	4	5	6	3	3	9
39960000	4	4	2	5	3	4	9
39980000	4	4	4	5	3	3	10
40000000	4	4	4	5	3	2	9
40020000	5	4	3	5	4	3	10
40040000	5	4	3	5	3	2	9
40060000	4	4	5	5	3	4	8
40080000	5	4	3	5	3	2	8
40100000	4	4	3	5	3	2	10
40120000	5	4	3	5	3	2	8
40140000	4	4	4	5	3	2	11
40160000	4	3	3	5	3	3	9
40180000	5	4	3	6	3	2	9
40200000	4	4	3	5	3	2	9
40220000	4	4	3	5	3	3	9
40240000	4	4	4	5	3	2	9
40260000	5	4	4	5	3	3	10
40280000	5	4	4	5	3	2	9
40300000	5	4	4	5	3	2	9
40320000	5	4	3	6	3	2	11
40340000	4	4	6	5	3	3	8
40360000	4	4	4	5	4	3	12
40380000	5	3	7	5	2	3	10
40400000	5	4	3	5	4	3	9
40420000	5	4	2	5	3	2	9
40440000	4	4	2	5	4	2	10
40460000	4	4	2	5	4	3	10
40480000	4	4	2	4	4	2	10
40500000	4	3	4	5	3	2	11
40520000	4	4	4	5	3	2	8
40540000	4	4	5	5	3	2	10
40560000	4	4	2	4	3	2	9
40580000	4	3	3	5	3	2	8
40600000	5	3	7	5	3	2	11
40620000	4	4	4	6	3	4	10
40640000	4	4	5	5	3	3	11
40660000	4	4	3	5	3	3	10
40680000	4	4	5	5	3	4	11
40700000	4	4	3	5	3	3	9
40720000	4	3	3	4	3	3	9
40740000	4	4	3	4	3	2	9
40760000	5	3	2	4	3	2	11
40780000	4	4	3	4	4	2	9
40800000	4	3	5	5	4	3	9
40820000	4	4	3	5	4	2	12
40840000	4	3	6	5	3	3	9
40860000	5	4	3	5	4	2	9
40880000	4	4	3	5	4	2	10
40900000	4	4	4	5	3	3	9
40920000	4	4	4	5	3	2	10
40940000	5	3	4	5	3	3	9
40960000	4	4	3	5	3	2	9
40980000	4	4	4	5	3	3	8
41000000	4	4	3	6	3	3	10
41020000	4	4	4	6	3	4	10
41040000	4	4	3	5	3	3	8
41060000	5	4	4	5	3	3	9
41080000	5	4	3	5	3	2	9
41100000	5	4	4	5	3	2	8
41120000	4	4	3	5	4	2	9
41140000	5	4	7	5	3	2	9
41160000	4	4	3	5	3	2	9
41180000	4	4	3	5	5	2	9
41200000	5	3	6	6	3	2	9
41220000	4	4	5	5	3	3	9
41240000	5	4	4	5	3	4	9
41260000	4	5	7	5	3	3	9
41280000	4	3	3	5	3	2	9
41300000	4	4	3	5	3	2	9
41320000	4	4	3	5	3	2	8
41340000	4	4	3	5	3	2	10
41360000	4	4	3	5	3	2	9
41380000	4	3	3	5	6	2	9
41400000	4	4	3	5	4	3	9
41420000	4	4	3	5	4	2	12
41440000	4	3	3	5	4	2	9
41460000	4	4	4	5	4	3	8
41480000	4	4	3	5	4	2	8
41500000	5	3	3	5	3	3	10
41520000	4	4	6	5	3	3	11
41540000	4	6	2	4	3	2	11
41560000	4	5	2	5	5	2	10
41580000	6	3	4	4	3	3	10
41600000	4	4	2	5	3	3	10
41620000	4	4	4	5	4	2	13
41640000	4	4	4	5	4	2	11
41660000	4	3	5	5	4	3	9
41680000	4	4	3	5	4	3	12
41700000	4	4	2	4	4	3	11
41720000	5	4	4	5	4	3	9
41740000	5	4	5	6	4	2	10
41760000	4	4	2	6	5	3	13
41780000	4	4	2	5	4	3	11
41800000	4	4	4	5	3	2	10
41820000	4	4	4	5	3	2	10
41840000	4	4	4	5	3	3	9
41860000	4	4	3	5	3	3	9
41880000	4	4	3	5	3	2	10
41900000	4	4	3	5	3	3	9
41920000	4	4	4	5	3	2	9
41940000	4	4	2	6	3	3	8
41960000	4	4	2	4	4	3	10
41980000	4	4	2	5	3	3	9
42000000	5	5	4	5	3	3	11
42020000	4	4	2	4	3	3	10
42040000	5	4	3	5	3	3	12
42060000	5	4	6	5	3	2	11
42080000	5	4	3	5	4	2	9
42100000	5	3	6	5	3	2	8
42120000	5	4	5	5	3	2	9
42140000	5	4	3	5	3	3	9
42160000	4	3	3	5	3	2	8
42180000	4	4	4	5	3	3	12
42200000	4	5	3	5	3	3	8
42220000	5	3	3	5	3	3	10
42240000	4	4	3	5	4	2	9
42260000	5	3	3	5	3	2	10
42280000	7	5	4	5	3	2	9
42300000	5	4	3	5	3	2	12
42320000	5	5	4	5	4	2	10
42340000	5	4	4	5	3	2	8
42360000	5	3	3	5	3	2	12
42380000	5	5	5	5	4	2	9
42400000	4	3	4	5	3	2	8
42420000	4	3	2	5	3	2	10
42440000	4	4	3	5	3	2	9
42460000	4	4	4	4	4	2	8
42480000	4	3	3	4	3	2	9
42500000	4	5	2	4	3	2	9
42520000	4	4	2	5	3	3	9
42540000	4	5	2	5	5	2	9
42560000	4	4	7	5	4	2	13
42580000	4	5	4	5	5	3	8
42600000	4	5	2	4	3	3	10
42620000	4	5	2	5	4	3	10
42640000	4	5	3	5	3	2	10
42660000	4	3	3	5	4	2	9
42680000	4	4	7	5	3	2	11
42700000	4	4	8	5	3	3	10
42720000	5	3	5	5	3	3	11
42740000	4	5	6	5	4	3	10
42760000	4	3	5	5	3	3	10
42780000	6	4	3	5	3	2	11
42800000	4	4	5	5	3	2	12
42820000	4	4	3	5	3	3	11
42840000	4	4	4	5	3	3	10
42860000	4	5	4	5	3	2	10
42880000	4	3	4	5	3	2	10
42900000	5	3	4	5	3	2	10
42920000	4	4	3	6	4	2	9
42940000	4	3	4	5	3	2	9
42960000	4	3	3	5	4	2	8
42980000	4	4	4	5	3	3	11
43000000	4	3	6	5	3	3	10
43020000	4	3	3	5	4	2	9
43040000	5	4	3	5	4	2	8
43060000	4	4	5	5	3	2	9
43080000	5	3	5	5	3	2	9
43100000	5	3	4	5	3	2	9
43120000	5	4	4	5	4	2	9
43140000	4	4	3	6	3	3	10
43160000	5	4	3	5	3	3	10
43180000	4	5	7	6	5	3	11
43200000	4	4	6	5	3	3	9
43220000	4	6	3	5	3	4	9
43240000	5	4	4	6	5	2	9
43260000	4	5	4	5	3	2	9
43280000	4	4	3	5	5	2	9
43300000	4	4	3	5	3	2	14
43320000	4	4	2	5	4	3	9
43340000	4	4	6	5	5	3	9
43360000	4	4	5	5	3	3	8
43380000	4	3	4	5	3	2	9
43400000	4	4	2	5	3	3	8
43420000	4	4	2	5	3	3	8
43440000	4	4	2	5	3	2	8
43460000	6	3	4	5	3	2	8
43480000	4	4	2	5	4	3	8
43500000	4	4	3	5	5	3	8
43520000	4	5	3	5	4	4	9
43540000	4	4	2	4	4	3	8
43560000	4	4	2	4	4	2	10
43580000	6	3	2	5	6	2	10
43600000	5	5	3	5	6	3	8
43620000	5	4	3	5	4	2	9
43640000	5	4	3	6	5	2	9
43660000	4	4	2	4	6	3	9
43680000	4	4	2	4	5	2	9
43700000	4	4	2	4	3	2	11
43720000	4	3	3	5	3	2	8
43740000	4	4	4	4	5	3	8
43760000	4	4	3	5	4	2	8
43780000	4	4	3	4	4	2	9
43800000	4	5	3	4	4	2	9
43820000	5	3	4	5	5	3	11
43840000	4	4	2	4	4	3	9
43860000	4	4	2	5	4	2	9
43880000	4	3	2	4	4	2	9
43900000	4	4	2	5	4	3	8
43920000	5	5	2	4	4	2	8
43940000	4	4	2	4	4	2	10
43960000	4	4	3	5	4	2	11
43980000	4	4	3	5	4	2	8
44000000	5	3	5	4	4	2	9
44020000	4	3	3	5	4	2	10
44040000	4	3	3	5	6	2	11
44060000	5	4	3	5	4	2	8
44080000	4	4	2	4	4	3	8
44100000	4	4	3	5	3	2	9
44120000	5	4	3	5	4	2	10
44140000	4	4	3	5	7	3	9
44160000	4	4	3	5	3	3	9
44180000	4	4	3	6	3	2	9
44200000	4	5	5	5	4	3	9
44220000	5	4	2	4	3	3	11
44240000	6	4	2	5	4	2	9
44260000	4	3	3	5	3	2	9
44280000	4	4	2	4	4	2	9
44300000	4	4	2	4	4	3	9
44320000	4	4	3	5	3	2	9
44340000	4	4	3	4	4	4	9
44360000	4	4	3	6	3	3	11
44380000	4	5	2	5	3	3	9
44400000	4	4	7	5	3	2	9
44420000	4	5	3	5	3	5	9
44440000	4	4	4	5	3	4	10
44460000	4	4	4	5	3	3	10
44480000	4	3	4	5	3	3	9
44500000	4	5	4	5	3	2	8
44520000	4	3	5	5	3	3	9
44540000	4	4	3	5	4	5	8
44560000	4	4	4	5	5	2	9
44580000	5	4	4	5	3	3	11
44600000	5	4	4	6	3	2	9
44620000	5	4	3	5	3	2	8
44640000	4	3	3	5	3	2	8
44660000	4	4	4	5	3	3	9
44680000	4	4	4	5	3	3	8
44700000	5	4	5	5	3	2	9
44720000	4	5	5	5	6	3	11
44740000	4	4	3	5	3	3	9
44760000	4	4	4	5	4	3	9
44780000	4	4	3	5	3	2	10
44800000	4	4	3	5	4	2	10
44820000	5	5	3	5	3	3	10
44840000	5	6	6	5	3	2	12
44860000	4	4	3	5	4	3	12
44880000	4	4	2	4	4	2	10
44900000	4	4	3	5	4	2	10
44920000	4	5	4	5	6	3	11
44940000	4	4	3	5	4	2	12
44960000	4	3	5	5	4	2	9
44980000	4	4	5	4	4	2	9
45000000	4	4	2	6	5	2	9
45020000	5	3	2	5	3	3	10
45040000	4	4	4	5	3	2	10
45060000	5	4	4	5	4	3	9
45080000	4	4	4	5	4	4	10
45100000	4	4	2	5	4	2	9
45120000	4	4	3	5	4	3	9
45140000	5	4	4	5	4	2	8
45160000	4	4	3	5	5	2	9
45180000	5	4	6	6	3	2	9
45200000	4	4	4	5	6	4	8
45220000	4	3	5	5	3	2	10
45240000	4	4	5	5	3	3	8
45260000	4	5	4	5	3	3	10
45280000	4	4	4	6	4	3	9
45300000	4	4	3	5	3	2	9
45320000	4	4	4	5	3	2	10
45340000	4	3	7	5	3	3	9
45360000	4	4	5	5	3	2	8
45380000	4	4	7	5	4	2	12
45400000	5	3	4	5	3	2	9
45420000	4	4	4	5	3	2	9
45440000	4	4	3	6	3	2	9
45460000	5	4	3	4	3	2	8
45480000	5	4	2	4	3	4	8
45500000	4	4	2	4	4	2	9
45520000	4	4	2	5	4	3	9
45540000	4	4	3	4	4	3	11
45560000	4	4	3	6	4	3	8
45580000	5	4	3	5	4	2	9
45600000	8	3	3	5	3	3	7
45620000	6	3	2	6	4	3	8
45640000	4	4	3	5	3	3	9
45660000	4	3	3	5	4	2	8
45680000	4	3	3	5	5	2	11
45700000	4	3	2	5	3	2	9
45720000	4	3	2	4	3	2	8
45740000	4	4	3	4	5	2	7
45760000	4	3	2	7	4	2	9
45780000	4	5	3	4	5	4	9
45800000	4	4	3	5	3	3	11
45820000	5	3	2	4	4	2	10
45840000	4	4	3	5	4	3	9
45860000	4	4	2	5	4	3	9
45880000	4	5	3	5	4	3	9
45900000	4	4	2	4	4	3	10
45920000	6	4	3	5	4	4	11
45940000	4	4	2	4	5	3	11
45960000	4	4	4	5	7	3	11
45980000	4	4	3	5	3	3	10
46000000	5	4	3	5	4	2	9
46020000	4	4	3	5	4	2	10
46040000	5	3	3	5	5	2	10
46060000	4	3	3	5	4	2	11
46080000	4	4	2	5	4	2	13
46100000	4	4	5	7	4	2	11
46120000	5	4	2	5	4	3	9
46140000	4	4	2	4	4	3	10
46160000	4	5	2	5	4	3	9
46180000	4	4	3	6	4	4	9
46200000	4	5	2	5	4	3	9
46220000	4	4	3	5	4	2	9
46240000	4	5	3	5	3	3	9
46260000	4	4	3	5	4	2	9
46280000	4	5	4	6	4	2	10
46300000	5	4	3	5	4	3	9
46320000	4	4	2	5	3	2	10
46340000	4	5	3	5	3	4	9
46360000	4	3	2	4	3	2	9
46380000	4	4	5	5	5	2	12
46400000	5	5	2	4	4	2	10
46420000	4	4	2	4	4	2	11
46440000	4	5	2	4	4	2	10
46460000	4	4	4	6	4	2	10
46480000	5	4	2	6	5	2	9
46500000	4	3	5	5	7	2	10
46520000	4	4	2	5	4	3	10
46540000	5	4	5	5	3	3	9
46560000	5	5	3	5	4	2	10
46580000	4	4	4	5	5	3	10
46600000	4	4	2	5	4	3	8
46620000	5	4	3	5	4	3	9
46640000	5	4	3	5	5	2	9
46660000	4	4	2	5	5	3	9
46680000	4	4	3	5	4	2	9
46700000	4	5	3	5	6	2	11
46720000	4	5	3	5	7	2	9
46740000	4	5	3	5	5	5	9
46760000	4	4	4	5	4	2	10
46780000	4	5	2	5	4	3	8
46800000	4	4	3	5	3	3	11
46820000	4	4	5	5	4	2	10
46840000	4	5	3	5	4	2	9
46860000	4	3	3	5	4	2	9
46880000	4	4	3	5	5	2	8
46900000	4	4	3	5	4	2	8
46920000	4	4	2	4	4	2	11
46940000	5	4	2	5	4	3	10
46960000	4	4	2	5	4	3	10
46980000	5	4	2	5	4	2	10
47000000	4	4	2	4	4	2	10
47020000	5	6	2	5	4	3	8
47040000	4	5	3	5	3	3	11
47060000	5	3	3	5	4	3	10
47080000	4	4	2	4	3	2	10
47100000	4	3	4	5	4	2	8
47120000	5	3	2	4	4	2	8
47140000	4	3	4	5	5	2	8
47160000	5	4	4	5	4	2	8
47180000	4	4	3	5	3	2	8
47200000	4	4	3	5	3	2	10
47220000	4	4	3	5	4	2	8
47240000	4	3	6	5	3	2	8
47260000	5	3	3	5	5	2	8
47280000	4	4	3	5	3	2	9
47300000	4	5	4	5	3	2	9
47320000	4	3	5	5	3	2	10
47340000	4	3	3	6	3	3	9
47360000	4	4	5	5	4	2	9
47380000	4	4	6	5	3	3	9
47400000	4	4	4	5	3	3	8
47420000	4	3	3	5	3	3	10
47440000	4	4	2	6	4	3	9
47460000	4	5	4	5	3	2	8
47480000	4	5	4	5	6	2	9
47500000	4	5	3	4	4	2	10
47520000	4	4	2	5	3	2	11
47540000	5	4	2	5	4	2	10
47560000	4	4	3	5	3	2	11
47580000	4	3	3	5	4	2	10
47600000	5	4	2	5	4	5	10
47620000	4	5	4	5	6	3	10
47640000	6	4	3	5	4	3	11
47660000	6	3	4	5	4	2	13
47680000	5	4	3	5	5	2	10
47700000	4	4	2	5	5	3	12
47720000	4	4	2	5	3	2	10
47740000	4	4	2	5	3	2	10
47760000	4	5	3	5	4	2	9
47780000	4	4	2	5	4	2	9
47800000	4	6	2	5	5	2	9
47820000	4	4	2	4	3	4	9
47840000	4	4	2	4	5	3	9
47860000	4	4	3	5	4	2	13
47880000	4	5	4	5	4	2	10
47900000	4	4	2	5	4	2	10
47920000	4	3	2	4	3	2	10
47940000	4	4	2	5	4	2	9
47960000	4	4	3	5	3	2	9
47980000	4	5	3	5	4	4	11
48000000	4	3	5	5	4	2	9
48020000	4	4	4	5	4	3	10
48040000	4	4	6	5	4	2	10
48060000	4	4	3	7	7	2	9
48080000	4	5	3	5	4	4	11
48100000	4	4	3	5	4	2	9
48120000	4	3	3	5	6	2	10
48140000	4	4	3	5	4	3	9
48160000	4	4	2	5	4	2	8
48180000	4	4	4	4	4	2	8
48200000	4	4	3	5	4	2	10
48220000	4	4	2	4	3	3	9
48240000	4	5	2	6	4	3	8
48260000	4	4	3	5	4	3	9
48280000	4	4	4	5	4	3	9
48300000	4	5	3	5	4	2	9
48320000	5	4	4	4	4	2	8
48340000	4	4	2	4	4	2	9
48360000	5	3	2	4	6	2	12
48380000	4	4	5	4	4	3	9
48400000	4	3	2	3	4	2	9
48420000	5	3	5	4	3	2	8
48440000	4	4	2	3	4	2	8
48460000	4	4	3	4	4	3	9
48480000	5	4	2	4	5	2	10
48500000	4	4	2	4	5	2	11
48520000	4	4	2	5	4	4	9
48540000	4	4	3	5	4	3	11
48560000	4	4	2	4	7	3	9
48580000	4	4	2	4	4	3	9
48600000	4	4	3	5	5	3	9
48620000	4	5	2	4	4	3	12
48640000	4	4	3	5	5	3	9
48660000	4	5	2	5	4	3	8
48680000	4	5	2	5	5	2	10
48700000	4	5	3	5	3	3	10
48720000	4	4	2	5	4	3	10
48740000	4	4	3	5	4	2	9
48760000	4	5	3	5	3	2	9
48780000	4	4	4	5	3	2	9
48800000	4	4	3	6	3	2	9
48820000	5	4	3	5	3	3	11
48840000	4	4	4	6	3	4	10
48860000	4	4	4	5	4	3	10
48880000	4	4	4	5	4	2	12
48900000	5	4	5	5	3	2	11
48920000	4	4	8	5	3	2	11
48940000	4	4	3	5	3	2	9
48960000	4	4	3	5	3	2	11
48980000	4	4	3	5	3	2	10
49000000	4	3	4	5	3	2	9
49020000	4	3	5	5	3	2	9
49040000	5	4	4	5	3	3	9
49060000	4	4	3	5	3	3	8
49080000	5	4	3	5	3	3	8
49100000	4	4	5	5	3	3	8
49120000	4	3	3	5	3	3	8
49140000	4	4	4	5	3	2	11
49160000	4	4	3	5	3	2	11
49180000	4	4	6	5	3	3	10
49200000	5	4	6	5	3	3	10
49220000	4	4	4	5	3	2	8
49240000	4	3	4	5	3	2	8
49260000	4	5	3	5	3	3	9
49280000	4	3	3	5	4	2	10
49300000	5	4	3	5	5	2	9
49320000	5	4	2	5	3	2	10
49340000	6	3	5	5	4	2	10
49360000	4	4	3	4	4	2	10
49380000	5	4	4	5	3	3	10
49400000	4	4	4	5	3	3	9
49420000	4	5	3	5	3	3	10
49440000	5	4	3	5	3	3	9
49460000	5	4	3	5	3	3	9
49480000	4	4	4	5	5	3	11
49500000	4	4	6	5	3	2	10
49520000	4	3	7	5	3	2	11
49540000	5	4	4	5	3	2	10
49560000	4	4	4	5	3	3	9
49580000	5	5	3	5	3	3	9
49600000	4	4	3	5	3	3	8
49620000	4	4	2	7	4	3	9
49640000	5	4	2	6	5	3	10
49660000	4	4	3	6	6	2	12
49680000	5	4	3	5	4	3	11
49700000	4	4	4	5	6	3	11
49720000	4	4	2	5	4	4	11
49740000	4	4	4	4	3	4	9
49760000	4	5	3	5	4	2	10
49780000	4	4	3	5	8	3	11
49800000	6	3	3	5	4	2	10
49820000	4	4	3	5	4	3	10
49840000	4	4	6	5	4	2	10
49860000	5	4	3	5	4	3	9
49880000	5	4	3	6	4	3	10
49900000	4	4	4	5	4	4	9
49920000	4	4	3	5	4	2	10
49940000	5	4	2	4	4	3	10
49960000	4	4	3	5	6	2	10
49980000	5	4	4	5	5	2	11
50000000	4	4	3	5	5	2	9
50020000	5	4	3	5	4	2	12
50040000	4	4	3	5	4	2	9
50060000	4	4	6	4	3	2	12
50080000	4	4	4	5	3	3	10
50100000	4	4	2	4	4	3	10
50120000	4	4	2	6	4	3	8
50140000	4	4	3	7	4	2	9
50160000	4	4	2	5	4	2	9
50180000	4	4	2	4	4	2	8
50200000	4	4	2	4	4	3	9
50220000	4	4	2	3	4	3	11
50240000	4	4	2	5	4	5	10
50260000	4	4	2	4	4	2	10
50280000	4	4	4	5	4	3	10
50300000	4	4	3	5	3	3	9
50320000	5	4	2	5	4	2	9
50340000	4	3	3	4	4	3	9
50360000	6	4	2	5	4	2	10
50380000	5	4	4	5	3	3	9
50400000	5	4	2	5	4	2	10
50420000	4	4	5	5	5	2	10
50440000	4	3	5	5	5	2	10
50460000	4	4	4	5	4	2	11
50480000	4	3	3	5	4	4	11
50500000	4	4	4	4	4	2	9
50520000	5	5	4	5	3	2	10
50540000	4	4	3	4	3	3	10
50560000	4	4	2	4	3	3	9
50580000	4	5	3	5	4	3	8
50600000	4	4	3	5	4	3	10
50620000	5	3	3	5	4	2	9
50640000	5	4	2	5	4	3	9
50660000	4	3	2	5	4	2	8
50680000	4	4	5	6	5	2	10
50700000	4	4	3	4	6	3	9
50720000	4	5	3	5	3	2	9
50740000	5	4	3	5	4	2	10
50760000	5	4	3	5	3	3	8
50780000	5	3	2	5	3	2	8
50800000	5	4	6	5	4	2	9
50820000	6	3	4	5	4	2	9
50840000	4	3	2	6	4	2	9
50860000	4	4	4	5	4	3	11
50880000	5	4	4	5	4	3	10
50900000	5	3	6	5	4	2	9
50920000	5	4	2	5	4	2	9
50940000	4	4	3	5	4	3	8
50960000	4	5	2	5	4	2	9
50980000	6	4	3	5	5	2	10
51000000	4	4	2	5	4	2	9
