states	PB1	PB2	HA	NP	NA	MP	NS
158540000	5	2	3	5	2	2	6
158560000	5	2	3	7	2	2	6
158580000	7	2	3	8	2	2	9
158600000	5	2	2	7	2	2	7
158620000	5	2	2	6	2	2	6
158640000	6	4	3	6	2	3	8
158660000	6	3	3	6	2	2	8
158680000	5	2	2	5	2	2	7
158700000	6	2	2	6	2	2	7
158720000	6	2	3	5	2	2	7
158740000	5	2	4	6	2	2	7
158760000	6	2	2	5	2	2	7
158780000	5	2	2	6	2	2	8
158800000	5	2	3	8	2	2	7
158820000	5	2	2	6	2	2	6
158840000	5	2	2	7	2	2	9
158860000	5	2	3	6	3	2	7
158880000	6	3	3	7	2	2	7
158900000	5	2	3	7	2	2	8
158920000	5	2	3	6	3	2	5
158940000	5	2	2	6	2	2	7
158960000	5	2	2	6	2	2	6
158980000	6	2	3	6	2	2	6
159000000	6	2	2	5	2	2	7
159020000	6	2	4	7	3	2	7
159040000	6	2	2	6	2	2	6
159060000	6	2	2	6	2	2	6
159080000	5	3	2	5	2	2	8
159100000	6	2	2	5	2	2	6
159120000	5	2	4	6	4	3	7
159140000	5	2	2	5	2	2	5
159160000	5	2	3	5	2	2	6
159180000	5	2	2	6	2	2	6
159200000	6	2	2	7	2	2	6
159220000	5	2	4	5	2	2	5
159240000	5	3	2	5	2	2	7
159260000	5	4	2	5	2	3	6
159280000	6	4	3	6	3	2	7
159300000	7	3	3	5	3	3	7
159320000	7	3	2	7	3	2	8
159340000	5	3	3	5	3	2	7
159360000	6	3	2	5	4	2	7
159380000	6	2	2	5	2	2	5
159400000	6	2	3	5	3	2	6
159420000	6	2	2	5	2	3	7
159440000	5	2	3	7	2	2	10
159460000	6	2	3	6	3	3	8
159480000	5	3	3	7	2	3	5
159500000	5	2	2	7	3	2	5
159520000	5	2	2	6	3	2	5
159540000	6	4	3	6	2	2	7
159560000	5	2	2	8	2	2	6
159580000	6	2	2	6	3	2	5
159600000	5	2	3	5	3	3	7
159620000	5	2	2	5	3	2	5
159640000	6	4	3	5	3	2	6
159660000	5	2	2	6	2	3	8
159680000	6	2	4	6	2	3	7
159700000	8	2	3	8	2	2	6
159720000	5	2	2	6	2	2	6
159740000	5	3	2	8	2	2	5
159760000	5	3	2	7	2	2	8
159780000	5	2	4	5	2	2	6
159800000	5	2	3	5	2	2	6
159820000	6	2	4	5	2	2	7
159840000	5	2	2	5	2	2	7
159860000	5	2	2	5	2	3	5
159880000	5	2	2	5	2	2	7
159900000	5	3	2	6	3	2	7
159920000	5	3	3	5	2	2	6
159940000	5	2	2	7	3	2	6
159960000	5	3	3	5	3	3	6
159980000	5	2	2	5	3	3	7
160000000	6	2	2	6	2	3	6
160020000	5	2	2	6	2	2	7
160040000	5	2	2	5	2	2	7
160060000	6	3	3	8	2	2	6
160080000	5	4	2	5	2	3	6
160100000	7	2	3	5	2	2	6
160120000	5	2	2	5	2	2	5
160140000	5	3	2	6	2	2	5
160160000	6	2	2	5	2	2	5
160180000	6	3	2	5	3	2	5
160200000	5	2	2	5	2	2	7
160220000	6	2	2	5	2	2	5
160240000	5	2	3	5	2	2	5
160260000	6	2	3	5	3	2	7
160280000	5	3	2	5	2	2	7
160300000	6	3	2	5	2	2	5
160320000	5	3	2	5	2	2	7
160340000	5	2	2	6	2	2	6
160360000	5	5	2	6	4	2	5
160380000	5	2	2	5	3	2	5
160400000	5	2	3	5	2	2	8
160420000	6	2	3	5	2	2	7
160440000	5	2	2	5	2	2	6
160460000	6	3	3	6	2	2	6
160480000	6	2	2	6	2	2	7
160500000	5	2	2	8	3	3	8
160520000	6	2	2	5	3	2	7
160540000	5	3	2	7	2	2	7
160560000	5	2	2	6	2	2	6
160580000	5	2	2	5	2	2	6
160600000	7	2	2	5	2	2	6
160620000	7	2	3	6	2	2	7
160640000	5	2	2	5	2	3	6
160660000	5	2	2	6	2	2	6
160680000	5	2	3	6	4	2	10
160700000	5	2	2	5	3	2	9
160720000	7	3	4	7	3	2	6
160740000	5	2	2	5	3	2	7
160760000	5	2	2	7	2	2	8
160780000	6	3	2	5	3	2	7
160800000	5	2	3	6	2	2	5
160820000	6	2	2	6	2	2	9
160840000	5	2	2	7	2	2	7
160860000	5	2	3	7	2	2	7
160880000	6	3	3	5	3	2	7
160900000	5	3	5	8	2	2	6
160920000	6	2	2	5	3	2	6
160940000	6	2	3	6	2	2	5
160960000	5	2	2	7	3	2	5
160980000	5	2	2	5	2	2	7
161000000	6	2	2	6	2	2	6
161020000	5	3	3	6	3	2	8
161040000	5	2	2	7	3	2	6
161060000	5	2	3	7	2	2	5
161080000	6	2	2	5	2	2	7
161100000	5	2	2	5	2	2	5
161120000	6	2	2	5	2	2	6
161140000	5	5	3	8	2	2	5
161160000	6	2	3	6	3	2	6
161180000	5	3	2	7	2	2	11
161200000	5	2	3	6	3	2	6
161220000	5	2	2	5	2	2	7
161240000	6	3	2	6	3	2	8
161260000	5	2	3	5	2	2	7
161280000	6	3	3	6	2	2	8
161300000	6	2	2	7	2	2	5
161320000	5	3	2	7	2	2	5
161340000	5	3	2	6	2	2	6
161360000	6	2	2	5	2	2	5
161380000	5	3	2	6	2	2	5
161400000	5	3	2	5	2	2	7
161420000	5	2	2	6	2	2	5
161440000	5	2	2	5	2	2	5
161460000	7	2	4	5	3	2	7
161480000	6	2	2	6	2	3	10
161500000	6	2	2	5	3	3	8
161520000	5	2	2	6	2	2	8
161540000	6	3	2	5	3	2	7
161560000	5	2	2	5	2	2	7
161580000	5	2	3	8	2	2	6
161600000	6	2	3	6	3	2	8
161620000	5	2	2	5	3	2	6
161640000	6	3	2	6	2	2	6
161660000	5	2	2	6	2	2	5
161680000	5	3	2	5	2	2	5
161700000	5	2	2	5	2	2	5
161720000	5	4	2	6	4	2	5
161740000	5	2	2	5	3	2	5
161760000	6	2	4	5	2	2	5
161780000	6	2	3	6	2	2	6
161800000	5	2	3	5	2	2	6
161820000	5	2	2	5	2	2	7
161840000	5	2	2	7	2	2	7
161860000	5	2	2	5	3	2	6
161880000	5	2	3	6	2	2	7
161900000	6	2	3	5	3	2	7
161920000	7	2	4	7	2	2	9
161940000	6	3	2	6	2	2	6
161960000	6	2	3	6	2	2	7
161980000	5	2	3	5	2	2	9
162000000	5	2	2	5	2	2	7
162020000	5	2	3	7	2	3	8
162040000	6	2	2	5	2	2	7
162060000	5	3	3	6	2	2	7
162080000	6	2	3	5	2	2	6
162100000	5	4	2	7	2	3	6
162120000	5	2	2	5	2	2	6
162140000	5	2	2	5	2	2	6
162160000	5	2	2	5	2	2	7
162180000	5	2	2	6	4	2	8
162200000	6	2	2	5	2	2	8
162220000	5	2	2	7	3	2	6
162240000	5	2	3	7	4	2	5
162260000	6	2	3	7	3	2	7
162280000	5	2	2	7	2	2	8
162300000	5	3	3	5	2	2	7
162320000	5	2	2	6	2	2	6
162340000	5	3	2	5	2	2	11
162360000	6	2	2	6	2	2	7
162380000	5	2	4	7	3	2	6
162400000	5	2	2	5	2	2	7
162420000	5	2	2	5	2	2	6
162440000	5	2	2	7	2	2	7
162460000	5	3	3	5	4	2	7
162480000	5	2	2	5	3	2	7
162500000	5	2	4	5	2	2	6
162520000	5	3	2	5	3	2	6
162540000	6	2	3	6	2	2	8
162560000	5	2	3	7	2	2	6
162580000	6	2	3	6	2	2	7
162600000	5	2	2	7	2	2	8
162620000	5	2	2	6	2	2	7
162640000	5	2	2	5	2	2	5
162660000	5	3	2	5	2	2	5
162680000	5	2	2	5	2	2	6
162700000	5	2	2	5	2	2	6
162720000	5	2	2	5	2	2	9
162740000	6	2	3	6	2	2	5
162760000	5	3	3	6	2	2	6
162780000	5	2	3	8	2	2	7
162800000	5	3	3	6	3	2	9
162820000	7	2	4	5	2	2	6
162840000	5	2	3	6	3	2	7
162860000	5	3	3	6	2	2	7
162880000	5	2	2	6	2	2	7
162900000	6	2	2	7	2	2	7
162920000	5	3	2	6	2	2	5
162940000	5	2	3	7	2	2	5
162960000	5	2	2	7	2	2	5
162980000	6	4	3	5	2	2	5
163000000	5	2	3	6	3	2	6
163020000	5	2	3	6	4	2	5
163040000	5	2	3	6	3	2	6
163060000	6	3	2	5	3	2	5
163080000	6	3	3	5	2	2	5
163100000	6	2	2	5	3	2	9
163120000	5	2	2	5	3	2	7
163140000	6	2	3	5	2	2	7
163160000	5	2	3	6	3	2	6
163180000	6	2	3	6	2	2	7
163200000	7	2	3	5	2	2	6
163220000	5	3	3	6	2	2	7
163240000	5	2	3	5	2	2	6
163260000	5	2	3	5	2	2	6
163280000	6	2	2	5	2	2	6
163300000	7	2	2	6	3	2	7
163320000	5	2	2	7	3	2	5
163340000	5	2	3	6	2	2	7
163360000	5	2	3	6	2	2	6
163380000	5	2	2	7	2	2	8
163400000	5	2	3	6	2	2	8
163420000	5	2	3	5	3	3	6
163440000	5	2	2	5	3	2	6
163460000	5	2	2	6	2	2	6
163480000	5	2	4	5	2	2	7
163500000	5	2	3	5	2	3	11
163520000	6	4	4	5	3	3	5
163540000	5	2	2	6	2	2	6
163560000	5	2	2	7	2	2	6
163580000	6	4	3	5	3	2	6
163600000	5	2	2	5	2	3	5
163620000	5	2	2	5	2	2	8
163640000	5	3	2	5	2	2	5
163660000	5	4	2	5	3	2	7
163680000	5	3	2	8	2	2	6
163700000	5	2	4	7	3	3	7
163720000	5	2	3	5	2	2	6
163740000	5	2	3	5	2	2	7
163760000	6	2	2	5	2	2	6
163780000	6	2	2	5	2	2	5
163800000	5	2	2	5	3	2	6
163820000	5	2	2	8	2	2	5
163840000	5	3	2	5	3	2	6
163860000	5	4	2	8	2	2	6
163880000	5	2	2	6	2	2	6
163900000	5	2	2	7	2	2	5
163920000	6	2	2	6	2	2	5
163940000	5	2	2	7	2	2	7
163960000	5	2	2	6	2	2	8
163980000	5	2	2	6	3	3	6
164000000	5	3	3	6	2	2	7
164020000	5	2	3	7	3	2	6
164040000	6	2	3	6	2	2	6
164060000	5	2	3	5	2	2	6
164080000	5	2	2	6	2	2	6
164100000	5	2	3	6	2	2	7
164120000	5	3	3	7	2	2	5
164140000	6	2	2	5	2	2	6
164160000	5	2	2	7	2	2	6
164180000	6	2	2	8	2	2	6
164200000	5	4	2	5	2	2	6
164220000	5	2	2	7	2	2	5
164240000	8	2	2	7	2	2	9
164260000	5	2	2	6	3	2	6
164280000	5	2	3	6	2	2	5
164300000	5	2	2	5	2	2	6
164320000	5	3	3	6	2	2	6
164340000	5	2	2	6	2	2	5
164360000	5	3	3	5	2	2	6
164380000	5	2	2	5	2	2	6
164400000	5	3	2	5	2	2	6
164420000	5	2	3	5	2	3	7
164440000	5	2	3	6	3	2	7
164460000	5	2	3	5	2	2	7
164480000	5	2	2	5	4	2	9
164500000	6	3	2	8	2	2	8
164520000	5	2	2	6	2	2	8
164540000	6	2	3	6	2	2	6
164560000	5	2	3	5	2	2	7
164580000	5	2	3	6	2	2	6
164600000	6	2	4	6	4	2	10
164620000	5	3	3	5	3	2	6
164640000	5	2	2	5	2	2	6
164660000	5	2	2	5	3	3	11
164680000	6	2	2	5	2	2	9
164700000	5	2	2	5	3	2	7
164720000	6	2	2	5	3	2	8
164740000	5	2	2	5	2	2	9
164760000	5	3	2	6	2	2	6
164780000	5	2	2	5	2	2	6
164800000	5	2	3	7	3	2	7
164820000	5	2	3	5	2	3	9
164840000	5	3	3	6	3	2	8
164860000	6	2	3	5	3	2	7
164880000	5	2	4	9	2	2	6
164900000	5	2	3	5	2	2	8
164920000	5	2	3	6	2	2	7
164940000	5	2	3	5	2	2	6
164960000	5	2	4	6	2	2	7
164980000	5	2	2	5	2	2	5
165000000	6	2	3	6	4	2	5
165020000	5	3	2	7	2	2	6
165040000	5	2	3	7	2	2	5
165060000	6	2	2	7	2	2	7
165080000	5	2	2	6	2	2	8
165100000	6	3	2	6	2	2	7
165120000	5	2	2	7	2	2	7
165140000	6	2	2	5	2	2	6
165160000	5	3	3	5	2	2	9
165180000	6	2	2	5	2	2	7
165200000	6	2	3	7	3	3	5
165220000	5	2	2	5	2	2	7
165240000	7	3	5	6	3	2	6
165260000	6	2	2	6	2	2	7
165280000	5	2	2	5	3	2	7
165300000	5	2	2	5	2	2	7
165320000	5	2	3	5	3	2	6
165340000	6	2	3	5	3	2	7
165360000	5	2	3	5	2	2	7
165380000	5	2	3	6	3	2	7
165400000	5	3	3	6	2	2	6
165420000	5	2	3	6	2	2	6
165440000	6	2	3	8	3	2	7
165460000	5	2	3	6	2	2	6
165480000	6	2	2	6	3	2	6
165500000	5	2	2	7	2	2	6
165520000	6	2	2	5	3	3	5
165540000	7	2	3	5	2	2	6
165560000	5	2	3	5	3	2	7
165580000	5	2	3	5	2	2	6
165600000	5	2	3	6	2	2	5
165620000	5	2	3	7	2	2	5
165640000	5	2	2	5	2	2	5
165660000	5	2	2	7	2	2	8
165680000	5	2	2	5	2	2	7
165700000	5	2	2	5	2	2	9
165720000	6	2	2	5	4	2	8
165740000	6	3	2	5	2	2	5
165760000	6	2	2	5	2	2	7
165780000	8	2	3	5	2	2	8
165800000	5	2	2	5	4	2	6
165820000	5	3	2	5	2	2	7
165840000	5	4	2	7	3	2	6
165860000	5	2	2	5	3	2	5
165880000	6	3	3	5	2	3	5
165900000	5	3	2	5	3	2	6
165920000	5	3	2	5	3	2	9
165940000	6	2	2	6	3	3	7
165960000	5	3	2	5	3	2	7
165980000	6	2	2	7	3	2	6
166000000	5	2	2	5	2	2	6
166020000	6	2	3	7	3	2	7
166040000	5	3	2	7	2	2	5
166060000	5	3	3	7	2	2	6
166080000	6	3	4	5	4	2	9
166100000	6	3	2	5	2	3	8
166120000	5	2	2	6	2	2	7
166140000	5	2	3	5	2	2	8
166160000	6	2	3	5	2	2	5
166180000	6	2	2	5	2	2	5
166200000	5	2	2	5	2	2	5
166220000	7	2	2	6	2	2	5
166240000	5	2	3	5	2	2	5
166260000	5	3	2	6	3	2	6
166280000	6	3	2	7	2	2	6
166300000	5	2	2	5	3	2	8
166320000	5	2	2	5	2	3	9
166340000	5	3	2	6	2	2	8
166360000	5	2	3	7	3	2	7
166380000	6	2	3	6	4	2	8
166400000	5	3	2	6	2	2	6
166420000	5	2	3	5	2	2	9
166440000	5	2	3	5	2	2	8
166460000	7	2	4	5	3	2	7
166480000	6	2	3	5	2	2	9
166500000	5	2	3	6	2	2	6
166520000	5	2	4	5	2	2	7
166540000	5	2	2	5	2	2	7
166560000	5	4	2	7	2	2	6
166580000	5	2	3	5	2	2	7
166600000	5	3	2	7	2	2	6
166620000	5	3	2	7	2	2	6
166640000	6	2	2	6	2	2	7
166660000	5	2	3	6	2	2	8
166680000	5	2	3	6	2	2	6
166700000	6	2	4	6	3	2	7
166720000	6	3	4	7	2	2	9
166740000	6	3	3	6	3	2	7
166760000	5	2	2	5	3	2	8
166780000	6	2	2	6	2	2	11
166800000	6	2	2	5	2	2	8
166820000	6	3	2	6	5	2	10
166840000	6	2	2	5	3	2	6
166860000	6	2	2	5	2	2	6
166880000	5	2	2	6	3	2	7
166900000	5	2	3	5	3	2	5
166920000	5	3	3	5	2	2	6
166940000	5	2	3	5	3	2	5
166960000	7	2	3	5	3	2	5
166980000	5	2	2	5	2	3	6
167000000	5	2	2	5	2	2	8
167020000	7	2	3	5	2	2	7
167040000	5	2	2	6	2	2	5
167060000	5	3	3	7	2	2	6
167080000	5	2	3	6	3	2	6
167100000	5	2	2	5	4	2	8
167120000	5	2	3	5	2	2	6
167140000	5	2	2	5	2	2	5
167160000	5	2	2	5	3	2	5
167180000	5	2	2	5	2	2	6
167200000	5	3	3	6	2	2	6
167220000	6	2	3	5	2	2	6
167240000	6	3	4	8	4	2	6
167260000	5	2	3	5	2	2	6
167280000	5	2	2	7	3	2	7
167300000	5	2	2	5	2	2	6
167320000	6	3	3	5	2	2	7
167340000	5	3	3	5	3	2	6
167360000	6	4	3	5	3	2	7
167380000	5	2	3	5	2	2	8
167400000	5	2	2	5	2	2	6
167420000	7	2	2	5	3	2	8
167440000	5	2	3	5	3	2	6
167460000	5	2	4	5	2	2	6
167480000	5	2	2	6	2	2	5
167500000	5	3	2	5	3	2	5
167520000	6	2	3	5	3	3	5
167540000	6	2	2	5	3	3	5
167560000	5	2	2	5	2	2	6
167580000	7	2	4	5	3	2	6
167600000	5	3	3	7	2	3	6
167620000	5	3	2	5	4	2	5
167640000	5	2	2	5	3	2	5
167660000	6	3	3	5	2	2	6
167680000	5	2	3	5	2	2	6
167700000	5	2	2	5	2	2	5
167720000	6	3	3	5	2	2	5
167740000	5	2	2	5	2	2	5
167760000	5	2	2	5	2	2	6
167780000	5	2	2	5	2	2	5
167800000	5	2	3	6	3	2	5
167820000	5	3	3	5	2	2	5
167840000	5	2	3	6	3	2	5
167860000	6	4	2	6	5	2	6
167880000	5	2	3	6	2	2	7
167900000	6	2	3	5	2	2	7
167920000	5	2	2	5	2	2	6
167940000	5	2	2	5	2	2	5
167960000	6	3	2	5	2	2	5
167980000	6	3	3	5	4	2	6
168000000	6	2	2	5	2	2	10
168020000	5	2	3	6	2	2	7
168040000	5	3	4	5	2	2	6
168060000	6	2	3	5	2	2	6
168080000	5	3	3	5	3	3	7
168100000	7	3	2	8	2	3	8
168120000	6	2	2	5	2	2	7
168140000	5	3	2	8	2	2	6
168160000	6	2	2	5	2	2	8
168180000	5	2	2	5	3	2	7
168200000	5	2	2	7	2	2	9
168220000	5	2	2	7	2	2	7
168240000	5	3	3	5	2	2	7
168260000	5	3	3	5	2	2	6
168280000	6	3	3	5	2	2	7
168300000	6	2	2	5	2	2	7
168320000	6	2	3	7	2	2	7
168340000	6	3	2	5	2	2	6
168360000	6	2	3	5	2	2	7
168380000	6	3	2	5	3	2	6
168400000	5	2	2	5	3	3	8
168420000	5	3	2	5	3	2	8
168440000	5	2	2	5	2	2	7
168460000	6	3	2	6	3	2	6
168480000	5	2	2	5	2	2	6
168500000	5	2	2	5	3	2	7
168520000	5	2	2	5	3	2	6
168540000	5	3	4	5	2	2	6
168560000	5	2	4	7	2	3	9
168580000	6	2	2	6	3	2	6
168600000	6	2	2	7	2	2	9
168620000	5	2	2	6	2	2	6
168640000	5	3	3	6	2	2	8
168660000	5	2	3	6	2	2	8
168680000	5	2	2	6	2	2	7
168700000	5	3	3	6	2	2	9
168720000	5	3	2	5	2	2	7
168740000	5	3	3	6	3	2	6
168760000	6	2	3	6	2	2	8
168780000	5	2	2	6	2	2	5
168800000	6	2	2	5	2	2	6
168820000	6	4	3	6	3	2	5
168840000	5	2	2	7	2	2	5
168860000	5	2	2	5	3	2	6
168880000	6	3	2	5	3	2	6
168900000	5	2	5	5	3	2	7
168920000	5	3	2	6	3	2	5
168940000	5	3	3	7	2	2	8
168960000	6	2	2	7	2	2	5
168980000	5	2	2	6	2	2	5
169000000	5	2	2	6	2	2	6
169020000	5	2	2	7	2	2	6
169040000	5	3	2	5	2	3	7
169060000	5	3	2	5	2	2	6
169080000	6	2	2	6	2	2	7
169100000	5	2	3	6	2	2	8
169120000	5	2	3	7	2	2	9
169140000	5	2	3	8	2	2	7
169160000	5	2	3	5	2	2	9
169180000	5	2	3	6	3	2	6
169200000	5	2	3	6	2	2	7
169220000	5	3	4	6	2	2	5
169240000	5	2	2	6	3	2	5
169260000	5	3	2	5	2	2	5
169280000	6	2	3	5	2	2	5
169300000	5	3	2	6	2	2	6
169320000	5	2	2	6	2	3	5
169340000	6	3	3	5	2	2	5
169360000	6	2	2	5	2	2	5
169380000	5	4	3	5	2	2	5
169400000	6	2	2	5	2	2	5
169420000	6	3	4	5	2	3	7
169440000	5	3	3	5	2	3	6
169460000	5	2	2	7	3	2	8
169480000	5	2	3	6	2	3	7
169500000	5	3	2	9	3	2	6
169520000	5	2	2	8	3	2	5
169540000	5	2	2	6	2	2	5
169560000	6	2	3	6	2	3	6
169580000	6	2	3	5	2	2	7
169600000	5	3	3	6	2	2	11
169620000	5	3	2	5	2	2	7
169640000	5	3	2	5	2	3	8
169660000	5	2	2	6	2	2	6
169680000	5	3	2	6	2	2	12
169700000	5	3	4	5	2	2	8
169720000	5	2	2	7	3	2	9
169740000	5	2	2	6	2	2	6
169760000	6	2	2	5	3	2	6
169780000	5	2	2	5	2	2	7
169800000	5	2	3	5	3	2	8
169820000	5	3	2	5	3	2	8
169840000	5	2	2	5	2	2	6
169860000	5	2	2	7	3	2	10
169880000	5	3	2	5	3	2	5
169900000	5	2	2	6	3	2	7
169920000	7	2	2	6	2	2	6
169940000	5	2	2	6	2	2	7
169960000	5	3	2	9	2	2	11
169980000	6	2	4	8	2	2	8
170000000	5	2	3	5	2	3	7
170020000	5	2	2	5	3	2	8
170040000	6	3	2	5	2	2	6
170060000	7	4	4	5	3	2	7
170080000	6	4	3	5	2	2	7
170100000	5	2	3	9	4	2	6
170120000	5	3	2	6	2	3	9
170140000	7	2	2	7	3	2	6
170160000	5	2	3	5	3	2	6
170180000	5	4	3	6	2	2	5
170200000	5	2	3	5	2	2	6
170220000	6	2	3	8	2	2	5
170240000	5	2	3	5	2	2	5
170260000	5	3	4	5	2	2	6
170280000	6	2	3	6	3	2	6
170300000	6	3	3	5	2	2	11
170320000	5	4	2	7	2	2	8
170340000	5	2	3	6	2	2	6
170360000	5	3	3	5	3	2	9
170380000	5	2	2	6	2	3	7
170400000	6	2	2	5	2	2	7
170420000	5	2	2	10	2	2	8
170440000	5	3	2	6	2	2	7
170460000	5	2	3	5	4	2	7
170480000	6	4	2	6	3	3	5
170500000	5	2	2	5	2	3	5
170520000	6	2	2	5	2	2	5
170540000	6	2	3	6	3	2	5
170560000	5	2	3	7	3	3	6
170580000	5	2	2	6	2	2	6
170600000	7	2	2	5	3	2	6
170620000	5	4	2	5	2	3	8
170640000	5	2	2	5	2	2	7
170660000	5	2	2	6	2	2	6
170680000	5	2	3	7	3	2	7
170700000	5	2	2	6	2	2	6
170720000	6	2	3	5	2	2	6
170740000	5	2	2	6	2	2	5
170760000	6	3	3	7	2	2	6
170780000	5	2	2	5	2	2	5
170800000	6	2	2	5	2	2	6
170820000	5	2	2	6	2	2	8
170840000	5	2	2	6	2	2	5
170860000	6	2	2	5	2	2	6
170880000	6	2	2	5	2	3	5
170900000	5	3	2	5	2	2	5
170920000	6	2	2	6	2	2	5
170940000	5	2	3	6	3	2	6
170960000	6	2	3	7	2	2	6
170980000	6	2	3	5	2	2	6
171000000	6	2	2	5	2	2	7
171020000	5	2	2	5	2	2	5
171040000	5	3	3	5	2	2	8
171060000	5	2	2	6	2	2	6
171080000	6	2	2	6	3	2	5
171100000	5	2	2	5	2	2	6
171120000	6	3	2	6	2	2	6
171140000	6	2	3	6	2	2	5
171160000	6	3	2	5	2	2	6
171180000	5	2	2	7	3	2	6
171200000	6	3	2	6	3	2	5
171220000	5	3	3	5	2	2	5
171240000	7	2	2	6	2	2	5
171260000	6	2	3	6	2	2	6
171280000	6	2	2	5	4	2	6
171300000	5	2	3	5	3	2	6
171320000	6	2	2	6	2	2	6
171340000	5	2	2	5	2	2	6
171360000	5	3	2	6	3	2	7
171380000	5	2	2	5	3	2	6
171400000	5	2	2	5	2	2	6
171420000	6	2	2	5	3	3	7
171440000	6	2	2	5	3	2	6
171460000	6	2	3	5	2	3	5
171480000	5	2	3	6	3	2	6
171500000	5	2	3	5	4	2	5
171520000	7	3	2	5	2	3	5
171540000	5	2	3	6	3	2	8
171560000	5	3	2	7	2	2	7
171580000	5	2	3	6	2	2	6
171600000	5	3	3	6	3	3	6
171620000	6	2	2	5	3	3	7
171640000	5	2	2	5	2	2	7
171660000	6	2	2	5	2	2	7
171680000	5	4	3	6	4	2	6
171700000	5	2	2	5	3	2	9
171720000	5	3	3	7	2	2	5
171740000	5	3	3	5	2	2	7
171760000	6	2	2	5	2	2	8
171780000	5	3	3	6	2	2	9
171800000	6	2	2	5	2	2	6
171820000	5	3	3	5	2	2	6
171840000	6	2	3	5	2	2	8
171860000	6	2	3	6	2	2	8
171880000	5	2	3	5	3	3	9
171900000	5	2	2	6	2	2	7
171920000	5	2	2	5	2	2	8
171940000	6	2	2	5	3	2	7
171960000	6	3	2	5	2	2	8
171980000	5	2	2	5	2	3	6
172000000	5	2	3	5	3	2	5
172020000	6	2	3	5	2	2	9
172040000	5	3	2	6	2	2	7
172060000	5	2	3	5	2	2	5
172080000	5	3	2	6	2	2	6
172100000	6	2	3	7	3	2	6
172120000	6	2	2	7	2	2	6
172140000	5	2	3	8	2	2	5
172160000	6	2	2	7	3	2	6
172180000	5	3	3	5	2	2	6
172200000	5	2	3	5	2	2	6
172220000	5	2	3	6	2	2	5
172240000	5	2	2	5	2	2	8
172260000	5	4	3	6	2	2	7
172280000	5	3	4	6	3	2	6
172300000	5	3	3	5	2	2	6
172320000	5	3	2	5	2	2	8
172340000	5	2	3	5	3	2	9
172360000	5	2	3	5	2	2	5
172380000	5	2	3	5	2	2	8
172400000	5	2	4	5	3	2	8
172420000	6	3	4	8	3	2	8
172440000	6	2	5	8	2	2	8
172460000	6	3	3	5	2	2	7
172480000	5	2	2	5	2	2	6
172500000	5	2	2	5	2	2	6
172520000	5	2	4	5	2	2	5
172540000	5	2	2	5	2	3	5
172560000	5	2	2	5	2	2	7
172580000	5	3	2	5	2	2	7
172600000	5	2	2	5	3	2	6
172620000	5	2	3	5	3	2	6
172640000	5	2	2	5	2	2	6
172660000	5	2	2	5	2	3	7
172680000	5	3	3	5	2	2	7
172700000	6	2	3	6	3	2	6
172720000	6	2	3	5	2	2	6
172740000	5	2	2	8	2	2	6
172760000	5	3	2	7	2	2	5
172780000	6	2	2	5	3	2	6
172800000	6	2	2	5	2	2	5
172820000	5	2	3	5	2	3	8
172840000	7	3	3	7	3	2	6
172860000	5	2	2	5	2	2	6
172880000	6	3	2	6	2	2	6
172900000	5	2	3	5	3	2	7
172920000	6	2	3	5	2	2	7
172940000	5	3	3	5	2	2	7
172960000	5	2	2	5	2	2	9
172980000	6	2	2	7	2	2	7
173000000	6	2	2	8	2	2	6
173020000	5	3	2	7	2	3	7
173040000	5	3	3	5	2	2	7
173060000	5	2	5	5	2	2	6
173080000	5	2	2	5	2	2	5
173100000	6	2	2	6	2	3	5
173120000	5	2	2	8	4	3	6
173140000	5	2	2	7	2	2	6
173160000	6	2	2	6	2	2	5
173180000	5	3	2	7	3	2	6
173200000	6	3	4	6	2	2	7
173220000	6	3	3	9	3	2	7
173240000	5	2	2	7	2	2	7
173260000	6	3	2	5	2	2	9
173280000	7	3	2	7	2	2	7
173300000	6	4	2	5	2	2	11
173320000	6	3	2	6	2	2	6
173340000	5	2	2	7	2	2	9
173360000	6	2	3	6	3	3	9
173380000	5	3	2	6	2	2	5
173400000	5	3	2	5	2	2	9
173420000	6	2	2	5	2	2	6
173440000	6	3	2	6	2	2	7
173460000	5	2	2	5	3	2	6
173480000	5	2	2	5	2	2	6
173500000	5	2	3	8	2	2	10
173520000	5	2	2	8	2	2	6
173540000	5	2	2	5	2	2	7
173560000	5	2	2	7	2	2	7
173580000	6	3	3	6	2	2	6
173600000	6	3	3	9	2	2	6
173620000	5	2	3	5	2	2	6
173640000	5	2	3	5	2	2	9
173660000	5	2	2	5	2	3	6
173680000	6	3	3	7	2	2	7
173700000	5	2	2	7	2	2	6
173720000	7	2	2	6	2	2	9
173740000	5	3	3	5	3	2	8
173760000	6	2	2	5	2	2	7
173780000	5	3	3	6	3	2	7
173800000	6	2	2	5	2	2	7
173820000	5	2	4	6	4	2	6
173840000	6	3	3	5	3	2	7
173860000	6	4	2	5	2	2	8
173880000	5	3	3	6	2	2	9
173900000	5	3	2	7	2	2	6
173920000	5	3	2	6	2	2	7
173940000	5	2	2	5	2	2	9
173960000	5	2	3	7	2	2	7
173980000	5	2	2	7	2	2	7
174000000	6	2	4	5	3	2	7
174020000	5	2	4	6	2	3	6
174040000	5	2	3	5	2	2	7
