states	PB1	PB2	PA	NP	NA	MP	NS
83280000	2	1	1	7	4	3	6
83300000	3	1	3	5	4	1	5
83320000	2	2	1	5	4	1	6
83340000	2	1	2	4	5	1	5
83360000	2	2	2	5	3	1	6
83380000	2	1	2	5	3	1	5
83400000	2	1	2	5	3	1	5
83420000	2	3	2	4	3	1	5
83440000	2	1	2	5	3	1	7
83460000	2	1	2	4	4	1	6
83480000	2	2	2	7	3	1	5
83500000	2	1	2	7	3	1	5
83520000	2	1	2	5	3	1	5
83540000	2	1	2	5	3	1	8
83560000	2	1	2	4	3	1	5
83580000	2	1	2	5	5	1	5
83600000	2	1	2	5	3	1	5
83620000	3	1	3	6	3	1	5
83640000	2	2	2	4	3	1	5
83660000	2	3	2	5	3	1	5
83680000	2	1	2	4	4	1	5
83700000	2	2	1	5	3	1	6
83720000	2	1	2	4	3	1	5
83740000	3	2	1	7	3	1	5
83760000	2	1	2	9	3	1	8
83780000	2	1	2	6	3	1	8
83800000	2	1	2	4	4	1	6
83820000	2	3	2	5	4	3	5
83840000	2	1	1	6	3	1	6
83860000	2	2	2	5	3	2	5
83880000	2	1	2	5	3	1	5
83900000	2	1	2	5	4	2	5
83920000	2	1	2	5	3	1	5
83940000	2	1	1	5	3	1	5
83960000	2	1	2	5	6	1	6
83980000	2	1	2	5	3	1	6
84000000	2	1	2	5	3	1	5
84020000	2	1	6	5	3	1	5
84040000	2	1	2	7	3	2	6
84060000	2	1	2	6	3	1	5
84080000	2	2	2	9	3	1	7
84100000	2	1	2	5	3	2	5
84120000	2	1	2	5	3	1	5
84140000	2	1	2	8	3	2	5
84160000	2	1	2	4	3	1	7
84180000	2	1	2	5	4	1	5
84200000	2	1	2	4	4	1	5
84220000	2	2	2	4	3	1	5
84240000	2	1	2	4	4	1	6
84260000	2	1	2	4	4	1	5
84280000	2	1	2	5	3	1	5
84300000	2	1	2	8	4	1	5
84320000	2	1	2	4	3	1	5
84340000	2	1	2	5	4	1	6
84360000	2	1	2	5	3	1	8
84380000	2	2	4	5	3	1	5
84400000	2	1	2	5	3	1	7
84420000	2	1	2	5	3	1	5
84440000	2	1	2	5	3	1	5
84460000	2	1	2	6	3	1	5
84480000	2	1	2	5	3	1	6
84500000	3	2	2	4	4	1	5
84520000	2	1	2	6	4	2	5
84540000	2	1	2	4	4	1	5
84560000	2	2	3	5	3	1	6
84580000	2	1	1	5	5	1	7
84600000	2	1	1	5	3	1	6
84620000	2	1	2	6	4	1	5
84640000	2	1	1	5	3	1	6
84660000	2	3	1	6	4	1	8
84680000	2	2	2	5	5	1	7
84700000	2	1	2	4	3	1	5
84720000	2	1	2	4	4	1	5
84740000	2	1	2	4	3	1	5
84760000	2	2	1	6	3	1	6
84780000	2	1	3	4	3	1	5
84800000	2	1	2	5	3	1	7
84820000	2	1	2	5	3	1	6
84840000	2	1	2	8	3	1	5
84860000	2	1	1	6	3	1	5
84880000	2	1	3	7	3	1	5
84900000	2	1	1	5	3	1	7
84920000	2	1	1	5	3	1	8
84940000	2	1	2	5	4	1	6
84960000	2	1	1	5	4	1	5
84980000	2	2	1	5	3	1	6
85000000	2	1	1	5	5	3	6
85020000	2	1	3	6	3	1	5
85040000	2	1	2	5	4	1	6
85060000	3	1	2	4	3	2	6
85080000	2	1	1	7	3	1	5
85100000	2	1	1	5	3	1	5
85120000	2	1	2	6	3	1	6
85140000	2	1	2	5	3	1	5
85160000	2	1	2	5	3	1	5
85180000	2	2	2	5	3	2	6
85200000	2	1	2	6	3	1	5
85220000	2	1	2	7	4	2	5
85240000	2	1	1	5	3	1	6
85260000	2	1	2	5	3	2	5
85280000	2	1	2	6	3	1	5
85300000	2	1	2	5	4	1	5
85320000	2	1	2	4	4	1	5
85340000	2	1	2	4	3	1	5
85360000	2	1	2	5	4	1	6
85380000	2	1	2	5	4	1	6
85400000	2	1	2	5	4	2	5
85420000	2	3	2	5	4	1	6
85440000	2	1	3	5	4	1	5
85460000	2	1	2	4	4	1	6
85480000	2	2	2	7	5	1	5
85500000	2	1	2	5	4	1	5
85520000	2	2	2	4	4	1	5
85540000	2	1	2	4	3	1	7
85560000	2	1	2	5	4	1	5
85580000	2	1	2	5	4	1	6
85600000	2	1	2	6	3	1	5
85620000	2	1	1	6	4	1	5
85640000	2	1	2	5	4	1	5
85660000	2	1	2	5	3	1	6
85680000	2	3	2	4	4	1	6
85700000	2	1	1	5	3	1	6
85720000	2	1	2	5	4	1	5
85740000	2	3	2	5	3	1	5
85760000	2	1	2	7	4	1	5
85780000	2	1	3	4	3	2	6
85800000	2	1	2	5	3	1	6
85820000	2	1	2	5	3	1	5
85840000	2	1	2	5	4	1	6
85860000	2	3	2	4	3	2	5
85880000	2	1	2	5	3	1	5
85900000	2	1	2	6	3	1	5
85920000	2	1	2	5	3	1	5
85940000	2	1	2	6	3	1	5
85960000	2	1	2	5	5	1	7
85980000	3	1	2	6	4	1	5
86000000	2	1	2	4	4	1	5
86020000	2	1	2	4	3	1	5
86040000	2	1	2	4	4	1	5
86060000	2	2	2	4	4	1	5
86080000	2	1	2	5	3	2	5
86100000	2	1	1	5	3	1	5
86120000	2	1	2	5	5	2	6
86140000	2	1	2	5	3	1	5
86160000	2	1	2	5	4	1	5
86180000	2	1	2	6	4	2	6
86200000	2	2	2	5	3	1	6
86220000	2	1	2	4	3	1	6
86240000	2	2	2	4	3	1	5
86260000	2	3	2	5	4	2	6
86280000	2	2	2	5	4	2	5
86300000	2	1	2	4	3	1	6
86320000	2	1	2	5	3	1	5
86340000	2	1	2	5	4	1	5
86360000	2	1	2	4	3	1	5
86380000	2	2	2	12	4	1	5
86400000	2	1	2	4	3	1	6
86420000	2	1	2	4	3	1	5
86440000	2	2	2	7	3	1	6
86460000	2	1	2	5	4	1	5
86480000	2	1	2	4	4	1	6
86500000	2	1	2	5	4	1	5
86520000	2	3	2	4	3	1	7
86540000	2	1	2	5	3	1	6
86560000	2	1	2	4	4	1	5
86580000	2	3	1	5	4	1	6
86600000	2	2	2	4	5	2	6
86620000	2	1	2	4	3	3	7
86640000	2	1	2	5	3	1	5
86660000	2	1	2	5	4	2	6
86680000	3	1	2	5	3	1	5
86700000	2	1	2	4	4	1	5
86720000	2	1	2	5	5	1	6
86740000	2	1	2	5	4	1	6
86760000	2	1	1	5	4	1	5
86780000	2	2	1	4	4	2	5
86800000	2	1	2	4	3	1	5
86820000	2	1	2	4	3	1	5
86840000	2	1	2	4	4	1	8
86860000	2	1	2	5	4	4	5
86880000	2	1	2	5	3	1	5
86900000	2	1	3	5	3	1	8
86920000	2	2	3	4	3	2	7
86940000	2	2	1	5	3	1	5
86960000	2	1	2	5	3	1	6
86980000	3	2	2	7	3	1	6
87000000	2	1	2	5	3	2	6
87020000	2	1	2	4	4	1	5
87040000	2	1	1	5	3	1	5
87060000	2	1	2	5	4	1	5
87080000	2	1	1	4	4	1	6
87100000	2	2	2	7	3	1	6
87120000	2	1	1	7	3	1	8
87140000	2	2	2	8	4	2	5
87160000	2	1	1	5	4	1	6
87180000	2	1	3	7	3	2	5
87200000	2	1	1	4	4	2	5
87220000	2	1	2	4	3	1	5
87240000	2	1	2	5	3	1	5
87260000	2	1	2	5	4	1	6
87280000	2	2	2	5	3	1	6
87300000	2	1	2	5	4	1	5
87320000	2	1	2	6	3	1	5
87340000	2	3	2	5	3	1	6
87360000	2	2	1	7	3	1	5
87380000	2	1	2	7	3	1	6
87400000	2	1	2	5	3	1	6
87420000	2	2	2	5	4	1	5
87440000	2	1	2	5	3	1	6
87460000	2	1	2	4	3	2	5
87480000	2	2	2	4	4	2	5
87500000	2	1	2	6	4	1	7
87520000	2	3	2	5	4	1	5
87540000	2	3	2	4	4	1	5
87560000	2	1	2	4	3	1	5
87580000	2	1	2	4	4	1	5
87600000	2	1	2	4	3	1	5
87620000	2	3	2	4	3	1	6
87640000	2	1	2	5	4	1	6
87660000	2	1	2	8	3	1	7
87680000	2	1	2	4	3	1	5
87700000	2	1	2	5	4	2	6
87720000	2	1	2	7	4	1	6
87740000	2	1	2	5	4	1	6
87760000	2	1	2	5	4	3	5
87780000	2	2	2	5	3	2	5
87800000	2	1	2	4	4	1	5
87820000	2	1	1	5	4	1	6
87840000	3	1	1	5	5	1	5
87860000	2	1	2	4	5	2	7
87880000	2	1	1	5	5	1	6
87900000	2	1	2	5	3	1	6
87920000	2	1	2	6	3	1	6
87940000	2	1	1	5	5	1	6
87960000	2	2	1	6	4	1	6
87980000	2	2	3	4	3	1	5
88000000	2	1	2	9	3	1	5
88020000	2	1	2	4	3	1	5
88040000	2	1	1	8	3	1	6
88060000	2	1	1	5	3	1	6
88080000	3	2	1	6	4	1	6
88100000	2	1	2	5	3	1	5
88120000	2	1	2	5	4	1	6
88140000	2	2	2	5	4	2	6
88160000	2	1	2	8	4	2	5
88180000	2	1	2	5	3	1	5
88200000	2	1	2	4	4	1	6
88220000	2	1	2	5	3	1	7
88240000	2	1	2	8	4	2	5
88260000	2	1	2	6	3	1	6
88280000	2	1	2	5	3	1	5
88300000	2	1	2	6	3	1	6
88320000	2	1	1	6	3	1	6
88340000	2	3	2	4	3	1	5
88360000	2	1	2	5	4	1	5
88380000	2	3	2	6	3	1	5
88400000	2	1	2	4	4	1	6
88420000	2	1	2	4	3	2	5
88440000	2	1	1	5	4	1	5
88460000	2	1	1	5	3	1	5
88480000	2	1	2	5	4	2	5
88500000	2	2	1	5	3	1	5
88520000	2	1	2	5	3	1	6
88540000	2	1	2	7	3	1	6
88560000	2	2	2	5	3	2	6
88580000	2	1	2	5	3	1	6
88600000	2	1	2	5	3	1	7
88620000	2	3	2	4	3	1	8
88640000	2	2	3	4	3	1	10
88660000	2	3	2	4	3	1	5
88680000	2	2	2	5	4	1	5
88700000	2	1	1	4	3	1	5
88720000	2	2	2	5	4	2	5
88740000	2	2	2	5	4	1	5
88760000	2	1	2	4	3	1	5
88780000	2	2	2	5	3	1	6
88800000	2	1	2	5	4	1	5
88820000	3	1	2	8	4	1	5
88840000	2	2	2	5	3	1	5
88860000	2	1	1	10	5	1	5
88880000	2	1	2	5	4	1	5
88900000	2	1	2	4	3	1	5
88920000	2	1	2	5	4	1	5
88940000	2	1	2	4	3	2	5
88960000	2	1	2	4	3	1	5
88980000	2	2	2	9	3	1	5
89000000	2	1	2	5	3	1	5
89020000	2	1	2	4	3	1	5
89040000	2	2	1	4	3	1	6
89060000	2	1	1	5	3	2	6
89080000	2	1	2	5	4	1	6
89100000	2	1	2	6	3	2	6
89120000	2	2	2	4	3	2	7
89140000	2	1	2	5	4	1	5
89160000	2	3	2	5	3	1	5
89180000	2	3	2	5	4	2	5
89200000	2	1	2	4	5	1	5
89220000	2	2	1	6	3	1	5
89240000	2	1	2	4	3	1	5
89260000	2	1	2	5	3	1	6
89280000	2	1	1	5	7	1	5
89300000	2	1	2	5	3	1	8
89320000	2	1	2	4	4	1	6
89340000	2	2	2	5	4	1	7
89360000	2	1	3	5	3	1	7
89380000	2	1	2	8	3	1	5
89400000	2	2	2	5	3	1	5
89420000	2	1	2	5	5	1	5
89440000	2	1	1	4	3	3	5
89460000	2	1	2	6	4	1	5
89480000	2	1	1	4	3	1	6
89500000	2	1	1	5	3	1	5
89520000	2	1	1	5	3	1	5
89540000	2	1	1	5	4	1	5
89560000	2	1	1	5	3	1	5
89580000	2	1	2	5	3	1	5
89600000	2	1	2	6	3	1	5
89620000	2	1	2	5	4	1	6
89640000	2	1	2	5	4	1	5
89660000	2	1	2	4	3	1	5
89680000	3	3	2	8	3	1	5
89700000	2	3	1	5	4	2	6
89720000	2	1	2	4	3	1	5
89740000	2	2	1	5	3	1	5
89760000	3	1	2	5	3	1	6
89780000	2	1	2	5	4	1	5
89800000	2	1	2	4	3	1	5
89820000	3	1	2	5	4	1	5
89840000	2	2	2	5	3	1	5
89860000	2	1	1	7	3	1	5
89880000	2	1	2	6	4	1	5
89900000	2	2	1	7	4	1	5
89920000	2	1	2	5	5	1	6
89940000	2	3	2	5	4	2	6
89960000	2	1	1	8	4	2	5
89980000	2	2	2	5	3	1	5
90000000	2	1	2	5	3	1	6
90020000	2	1	2	6	4	1	5
90040000	2	1	2	6	3	1	5
90060000	2	1	3	6	3	1	5
90080000	2	1	2	4	4	1	5
90100000	2	3	2	4	4	1	5
90120000	2	1	1	6	4	1	5
90140000	2	1	1	5	4	1	6
90160000	2	1	2	6	4	1	5
90180000	2	1	2	4	4	1	5
90200000	2	1	2	5	3	1	5
90220000	2	1	2	5	3	1	5
90240000	3	1	2	5	3	1	5
90260000	2	1	1	5	3	1	5
90280000	2	1	2	8	3	1	5
90300000	2	1	2	4	3	1	6
90320000	2	1	1	6	3	1	5
90340000	2	3	2	7	4	1	5
90360000	2	2	1	5	3	1	7
90380000	2	1	2	5	4	3	5
90400000	2	2	2	7	4	1	5
90420000	2	1	2	5	3	1	5
90440000	3	1	2	7	3	1	5
90460000	2	1	1	5	3	2	6
90480000	2	1	2	5	3	1	6
90500000	2	1	2	5	3	1	6
90520000	2	1	1	5	3	1	5
90540000	2	1	1	4	4	1	5
90560000	2	1	1	5	4	1	6
90580000	2	1	1	5	5	1	6
90600000	2	2	2	6	4	1	5
90620000	2	2	2	5	5	1	5
90640000	2	2	1	5	3	2	5
90660000	2	1	1	5	3	1	5
90680000	2	1	2	4	4	1	5
90700000	2	2	2	5	4	1	5
90720000	2	1	2	5	3	1	5
90740000	2	1	2	7	4	1	9
90760000	2	1	1	8	3	1	5
90780000	2	1	2	6	5	1	6
90800000	2	1	1	7	3	1	5
90820000	2	1	3	4	3	1	6
90840000	2	1	2	4	5	1	5
90860000	2	1	2	4	3	1	6
90880000	2	1	2	5	4	1	6
90900000	2	1	2	4	3	1	5
90920000	2	1	2	4	5	5	5
90940000	2	1	2	4	4	1	5
90960000	2	1	2	5	3	1	5
90980000	2	1	2	5	3	1	5
91000000	2	1	2	4	4	1	7
91020000	2	1	1	5	3	1	5
91040000	2	1	2	5	3	2	5
91060000	2	1	2	5	3	1	5
91080000	2	1	2	5	3	1	6
91100000	2	1	2	7	4	1	5
91120000	2	1	2	5	5	1	5
91140000	2	1	2	5	3	1	6
91160000	2	1	2	7	3	1	7
91180000	2	1	2	5	4	1	5
91200000	2	2	1	5	3	1	5
91220000	2	1	2	6	3	1	5
91240000	2	1	2	5	3	1	7
91260000	2	1	1	5	4	1	5
91280000	2	1	1	5	4	1	6
91300000	2	1	1	4	3	1	6
91320000	2	1	3	5	3	1	5
91340000	2	1	2	5	3	1	5
91360000	2	1	2	5	3	1	6
91380000	2	1	2	4	3	1	6
91400000	2	1	2	5	3	1	6
91420000	2	1	2	5	4	1	6
91440000	2	1	2	5	3	1	6
91460000	2	1	2	6	3	1	6
91480000	2	1	1	7	3	1	6
91500000	2	1	1	5	3	1	6
91520000	2	1	2	5	3	1	6
91540000	2	1	2	4	3	2	6
91560000	2	1	1	4	4	1	7
91580000	2	2	1	5	5	1	7
91600000	2	2	1	6	4	1	7
91620000	2	1	1	4	3	2	5
91640000	3	1	2	4	4	1	5
91660000	2	3	2	5	4	1	5
91680000	2	1	2	4	3	1	5
91700000	2	1	2	5	3	1	5
91720000	2	3	2	5	3	1	6
91740000	2	1	2	5	3	1	5
91760000	2	1	2	5	3	1	5
91780000	2	1	2	4	3	1	5
91800000	3	1	2	4	3	1	5
91820000	2	1	2	6	3	1	5
91840000	2	1	2	5	3	1	6
91860000	2	1	1	6	3	1	6
91880000	2	1	2	5	3	1	5
91900000	2	1	1	5	3	1	5
91920000	2	1	2	4	3	1	7
91940000	2	1	2	4	3	1	5
91960000	2	1	2	4	3	1	6
91980000	2	1	2	4	3	1	5
92000000	2	1	1	6	4	1	5
92020000	2	1	2	4	4	1	6
92040000	2	1	1	7	5	1	5
92060000	2	2	2	5	4	1	5
92080000	2	2	1	5	3	1	6
92100000	2	3	2	4	3	1	5
92120000	2	1	2	4	4	1	5
92140000	2	3	2	6	4	1	6
92160000	2	1	2	5	3	1	5
92180000	2	1	2	5	4	1	7
92200000	2	1	2	4	3	1	5
92220000	2	1	2	6	3	1	6
92240000	2	1	1	6	3	1	6
92260000	2	1	2	7	3	1	6
92280000	2	1	2	5	3	1	7
92300000	2	1	2	4	3	1	5
92320000	2	1	2	6	3	1	5
92340000	2	1	2	4	3	1	7
92360000	2	1	1	4	4	1	6
92380000	2	2	2	4	3	1	5
92400000	2	1	1	6	3	1	5
92420000	2	1	1	5	4	1	5
92440000	2	1	2	4	3	1	6
92460000	2	1	2	4	3	1	6
92480000	3	1	2	6	3	1	6
92500000	2	1	2	8	4	1	6
92520000	2	1	2	5	3	1	5
92540000	2	3	2	4	3	1	6
92560000	2	1	1	4	4	1	5
92580000	2	3	1	5	4	2	5
92600000	2	1	2	5	3	1	5
92620000	2	1	2	4	4	1	5
92640000	2	1	2	5	3	1	6
92660000	2	1	2	5	3	1	6
92680000	2	1	2	5	3	1	6
92700000	2	3	1	6	4	1	5
92720000	2	1	2	4	3	1	5
92740000	2	3	1	4	5	2	6
92760000	2	2	1	4	4	2	7
92780000	2	1	2	7	3	1	6
92800000	2	2	1	4	4	1	5
92820000	2	1	1	4	3	1	5
92840000	2	1	2	5	4	1	5
92860000	2	2	2	5	3	1	7
92880000	2	1	2	5	4	1	5
92900000	2	1	1	5	4	1	5
92920000	2	1	2	6	4	1	6
92940000	2	2	2	5	4	1	6
92960000	2	1	2	5	4	1	6
92980000	2	1	2	4	3	1	9
93000000	2	1	3	6	3	1	7
93020000	2	1	2	5	3	1	6
93040000	2	1	2	8	3	1	6
93060000	2	1	2	5	4	1	5
93080000	2	1	2	9	4	1	5
93100000	2	1	2	5	3	1	6
93120000	2	1	2	7	5	1	6
93140000	2	1	2	6	4	1	6
93160000	2	1	1	8	4	1	5
93180000	2	2	2	5	4	1	5
93200000	2	1	1	4	4	1	6
93220000	2	1	2	4	3	1	5
93240000	2	1	2	5	3	1	5
93260000	2	1	2	6	3	1	5
93280000	2	1	1	4	3	1	5
93300000	2	3	2	6	3	1	5
93320000	2	1	1	5	3	1	7
93340000	2	4	2	5	3	1	5
93360000	2	1	1	5	3	1	8
93380000	2	1	1	5	4	1	6
93400000	2	1	3	4	4	1	6
93420000	3	1	2	5	3	1	6
93440000	2	1	3	5	3	1	5
93460000	2	1	2	5	4	1	6
93480000	2	1	1	5	3	1	6
93500000	2	1	2	5	3	1	5
93520000	2	1	2	4	3	1	5
93540000	2	1	2	5	4	1	6
93560000	2	1	2	4	5	1	7
93580000	2	1	2	5	4	1	5
93600000	2	1	2	5	5	1	7
93620000	2	1	2	5	4	1	5
93640000	2	1	2	5	3	1	5
93660000	2	1	2	4	3	1	6
93680000	2	1	2	4	3	1	5
93700000	2	1	2	5	3	1	5
93720000	2	1	2	5	4	1	5
93740000	2	1	1	5	4	1	5
93760000	2	1	1	4	3	1	5
93780000	2	1	1	6	4	1	5
93800000	2	2	1	4	4	1	5
93820000	2	1	2	4	3	1	7
93840000	2	1	1	5	3	3	5
93860000	2	1	1	5	3	1	5
93880000	2	1	1	4	3	1	5
93900000	2	1	2	5	3	1	6
93920000	2	1	1	9	4	1	6
93940000	2	2	2	5	3	1	5
93960000	2	2	2	5	4	1	5
93980000	2	1	1	5	3	1	10
94000000	2	1	1	5	4	2	5
94020000	2	3	2	7	4	2	5
94040000	2	1	2	5	3	1	6
94060000	2	2	2	5	3	1	8
94080000	2	1	2	5	3	1	5
94100000	2	1	3	5	4	1	8
94120000	2	1	2	5	3	1	5
94140000	2	1	2	7	3	1	7
94160000	2	1	2	5	4	1	7
94180000	2	1	1	6	3	1	5
94200000	2	1	3	4	5	1	5
94220000	2	1	1	4	4	1	5
94240000	2	1	2	5	3	2	5
94260000	2	1	2	5	3	1	5
94280000	2	1	2	5	3	1	5
94300000	2	1	1	5	3	1	6
94320000	2	1	2	5	4	2	6
94340000	2	1	1	6	3	1	7
94360000	2	1	2	6	4	1	6
94380000	2	1	1	5	3	1	6
94400000	3	1	2	7	5	1	6
94420000	2	1	3	6	3	1	6
94440000	2	1	2	5	5	1	6
94460000	3	2	2	7	4	1	6
94480000	2	1	2	5	3	1	6
94500000	2	1	1	6	3	1	6
94520000	2	1	1	5	3	1	6
94540000	2	1	2	5	3	1	7
94560000	2	1	2	5	3	1	6
94580000	2	1	2	5	4	1	6
94600000	2	1	2	5	3	1	6
94620000	2	1	2	6	4	1	6
94640000	2	1	2	5	3	1	6
94660000	2	1	1	6	3	1	6
94680000	2	1	2	6	3	1	10
94700000	2	1	2	5	4	1	6
94720000	2	1	2	6	3	1	6
94740000	2	2	1	5	3	1	7
94760000	2	1	2	5	3	1	6
94780000	2	1	2	6	4	1	7
94800000	2	2	2	6	3	1	6
94820000	2	3	2	5	3	1	6
94840000	2	1	2	5	3	1	6
94860000	2	1	2	5	4	1	8
94880000	2	2	2	6	4	1	7
94900000	2	1	2	5	5	1	6
94920000	2	1	2	5	4	1	6
94940000	2	1	2	7	4	1	6
94960000	2	1	2	5	3	1	6
94980000	2	1	2	7	3	1	6
95000000	2	1	2	5	3	1	6
95020000	2	1	2	5	3	1	6
95040000	2	1	1	5	4	1	7
95060000	2	1	1	6	4	1	6
95080000	2	1	1	5	4	1	6
95100000	3	2	2	5	5	2	6
95120000	2	1	2	5	3	1	8
95140000	2	1	2	5	4	1	6
95160000	2	1	2	6	3	1	6
95180000	2	1	2	5	4	1	6
95200000	2	1	2	5	5	1	6
95220000	2	1	2	5	4	1	6
95240000	2	2	3	5	3	1	6
95260000	2	1	2	5	3	1	6
95280000	2	1	3	5	3	1	8
95300000	2	1	2	5	3	1	9
95320000	2	1	2	5	4	1	6
95340000	2	2	2	6	3	1	6
95360000	2	1	2	5	3	1	6
95380000	2	1	2	5	3	1	6
95400000	2	1	2	7	3	1	7
95420000	2	1	2	7	3	1	6
95440000	2	1	2	5	4	1	6
95460000	2	1	2	6	4	1	6
95480000	2	1	1	5	4	1	6
95500000	2	1	1	5	4	1	7
95520000	2	1	2	5	3	1	6
95540000	2	1	1	6	3	1	6
95560000	2	1	1	6	3	2	7
95580000	2	1	3	6	3	1	10
95600000	2	1	2	5	3	1	6
95620000	2	1	2	5	3	1	6
95640000	2	1	2	7	3	1	6
95660000	2	2	2	7	3	1	7
95680000	2	2	2	5	4	4	6
95700000	2	1	2	5	3	1	6
95720000	2	1	2	5	3	1	6
95740000	2	1	2	5	4	1	5
95760000	2	1	1	5	4	1	5
95780000	2	1	2	5	3	1	5
95800000	2	1	2	5	3	2	5
95820000	2	1	2	5	4	1	5
95840000	2	1	2	5	3	1	7
95860000	2	1	2	7	3	1	5
95880000	2	1	2	5	3	1	6
95900000	2	1	3	5	3	1	5
95920000	2	1	1	5	4	1	5
95940000	2	1	2	5	3	1	5
95960000	2	1	2	4	4	1	5
95980000	2	1	2	5	3	1	5
96000000	2	1	2	4	3	1	5
96020000	2	3	2	5	4	3	6
96040000	2	1	2	4	4	1	5
96060000	3	1	2	6	4	2	5
96080000	2	1	2	5	4	3	6
96100000	2	1	2	5	3	1	5
96120000	2	1	2	5	3	1	5
96140000	2	1	2	5	3	1	5
96160000	2	1	2	5	3	1	5
96180000	2	1	2	6	3	1	6
96200000	2	2	2	5	3	1	6
96220000	2	2	2	5	4	1	6
96240000	3	1	2	5	4	1	5
96260000	2	1	2	5	3	1	5
96280000	2	1	2	8	3	2	5
96300000	2	1	1	6	3	1	5
96320000	2	2	4	5	3	1	5
96340000	2	1	2	4	4	1	5
96360000	2	1	2	4	3	1	5
96380000	2	1	2	4	3	1	6
96400000	2	1	1	5	4	1	5
96420000	2	1	2	4	4	2	6
96440000	2	1	1	5	4	1	6
96460000	2	2	2	6	4	1	5
96480000	2	1	2	5	3	1	6
96500000	2	2	2	4	4	1	7
96520000	2	1	2	5	3	1	5
96540000	2	1	2	4	4	1	6
96560000	2	3	2	8	3	1	5
96580000	2	1	2	5	3	1	5
96600000	2	1	2	5	4	1	5
96620000	2	1	2	4	3	2	5
96640000	3	2	2	5	3	2	5
96660000	2	2	2	4	4	2	5
96680000	2	1	2	5	3	1	5
96700000	2	1	2	4	4	2	6
96720000	2	1	2	5	3	1	6
96740000	2	1	2	7	3	1	5
96760000	2	1	2	4	5	1	5
96780000	2	1	2	5	3	1	5
96800000	2	1	2	5	3	1	6
96820000	2	1	2	5	4	1	6
96840000	2	1	2	5	3	1	5
96860000	2	1	3	5	3	1	5
96880000	2	1	2	5	4	1	5
96900000	2	1	1	6	3	1	5
96920000	2	1	2	5	3	1	5
96940000	2	1	2	5	4	1	5
96960000	2	1	2	5	4	2	6
96980000	2	1	1	5	3	1	5
97000000	2	1	2	5	3	1	6
97020000	2	1	2	4	3	1	5
97040000	2	2	1	5	4	1	5
97060000	2	1	2	7	3	1	6
97080000	2	1	2	5	3	1	6
97100000	2	1	2	4	3	1	5
97120000	2	1	2	5	4	1	5
97140000	2	1	2	4	3	1	5
97160000	2	1	2	5	3	1	5
97180000	2	1	2	6	3	2	5
97200000	2	1	2	4	3	1	5
97220000	2	1	2	5	3	1	7
97240000	2	1	2	5	3	1	5
97260000	2	1	3	6	3	1	5
97280000	2	1	2	6	3	1	5
97300000	2	1	2	6	3	1	5
97320000	2	1	2	5	4	1	5
97340000	2	1	2	5	4	1	6
97360000	2	1	3	4	3	1	5
97380000	2	2	3	6	4	1	5
97400000	2	1	3	5	3	1	5
97420000	2	2	2	5	3	1	7
97440000	2	1	2	4	3	1	5
97460000	2	1	2	5	4	1	5
97480000	2	1	2	4	3	1	5
97500000	2	1	2	5	4	1	5
97520000	2	1	2	4	4	1	8
97540000	2	1	1	4	4	1	5
97560000	2	1	2	5	3	3	7
97580000	2	1	2	5	3	1	5
97600000	2	1	2	7	3	1	6
97620000	2	1	2	4	3	1	5
97640000	2	1	2	4	4	1	6
97660000	3	1	2	6	3	1	5
97680000	2	1	2	5	3	1	5
97700000	2	1	2	5	4	1	5
97720000	2	1	2	5	3	1	6
97740000	2	1	2	5	4	1	5
97760000	2	1	2	7	4	1	5
97780000	2	1	1	6	3	1	6
97800000	2	1	2	5	3	1	5
97820000	2	1	2	5	3	1	5
97840000	2	1	2	5	3	1	6
97860000	2	1	2	4	3	1	5
97880000	2	1	2	5	3	1	6
97900000	2	1	2	5	5	1	6
97920000	2	1	2	4	4	1	5
97940000	2	1	2	5	4	1	5
97960000	2	1	2	5	4	1	6
97980000	2	1	1	4	3	1	6
98000000	2	1	2	6	4	2	5
98020000	2	1	2	5	3	1	5
98040000	2	2	2	6	3	1	5
98060000	2	1	2	7	3	1	6
98080000	2	2	2	5	4	2	5
98100000	2	1	1	4	3	1	5
98120000	2	1	2	5	4	1	5
98140000	2	1	1	7	4	1	6
98160000	2	1	2	5	4	1	6
98180000	2	1	2	4	3	1	5
98200000	2	1	2	5	3	1	5
98220000	2	1	2	5	4	1	6
98240000	2	1	2	7	4	2	5
98260000	2	1	2	4	3	2	7
98280000	2	1	2	7	3	1	5
98300000	3	1	1	5	4	1	8
98320000	2	1	1	5	3	1	5
98340000	2	1	2	7	3	1	5
98360000	2	2	2	5	3	1	5
98380000	2	1	2	6	5	2	5
98400000	2	2	2	4	4	1	6
98420000	2	3	1	5	3	1	5
98440000	2	2	2	4	4	2	6
98460000	2	1	2	5	3	1	5
98480000	2	2	1	4	3	1	5
98500000	2	1	2	5	3	1	7
98520000	2	1	2	5	3	1	7
98540000	2	2	2	4	3	1	5
98560000	2	1	2	5	4	1	6
98580000	2	1	2	5	3	1	5
98600000	2	2	2	5	4	1	6
98620000	2	1	2	5	4	1	6
98640000	2	1	2	5	3	1	5
98660000	2	1	2	8	4	1	5
98680000	2	1	2	5	3	1	5
98700000	2	1	2	4	5	2	5
98720000	2	1	2	7	3	1	7
98740000	2	1	2	6	4	1	6
98760000	2	1	2	6	4	1	5
98780000	2	1	2	4	3	1	5
